Id,SalePrice
1736,117693.5408327957
1737,317937.09945443884
1738,216584.97104933875
1739,263625.46954134526
1740,219384.50552864125
1741,188065.33162667215
1742,169663.0088102401
1743,174847.433089287
1744,306977.22170647135
1745,230717.15854730725
1746,188038.51130044204
1747,214751.59174866322
1748,229726.48365352905
1749,157402.75937105872
1750,138642.78616232783
1751,244399.24058709783
1752,120989.24706827711
1753,145657.6501971018
1754,194751.67579251502
1755,168211.41054386355
1756,122724.16889992681
1757,120343.19886216536
1758,146261.14365885724
1759,165566.82927197535
1760,166330.28034098586
1761,146839.77522660478
1762,179996.31146251195
1763,168980.53745974338
1764,118925.1226152764
1765,159340.12735938258
1766,174979.7207406936
1767,213125.419126072
1768,147167.22674523533
1769,169454.084169387
1770,142079.33836558013
1771,128352.30315000161
1772,141546.61816764149
1773,133550.9339314166
1774,141080.8166082604
1775,135075.13232951105
1776,121024.609802573
1777,116502.84104584335
1778,136391.32262261023
1779,113816.1258454415
1780,168864.56336948887
1781,132670.68313776827
1782,93573.69441469567
1783,136738.16618821118
1784,101750.05133106363
1785,120827.44213049344
1786,145502.08011921373
1787,163276.69075057536
1788,62513.72179774838
1789,101446.61296438941
1790,91180.52017495781
1791,177283.41156194406
1792,153633.30513099208
1793,131072.8140880905
1794,143774.36735503204
1795,136997.00570262014
1796,119469.24389206151
1797,112301.13303880037
1798,128016.18343590853
1799,113557.88316504352
1800,128430.13398900357
1801,126509.69687603897
1802,125803.0966786931
1803,150938.54769531667
1804,147654.30440931473
1805,137649.3620016289
1806,122065.29483524928
1807,118126.16468845957
1808,119472.25655041612
1809,110956.48253379423
1810,138757.05428594275
1811,109141.97029274974
1812,102113.63389673921
1813,121295.34144616556
1814,90271.49813247196
1815,60749.38124037259
1816,99836.52031063239
1817,120309.04706492276
1818,147211.58033686643
1819,124967.13730445322
1820,60834.93289611562
1821,108417.22778930544
1822,150426.1497322587
1823,47629.7748658848
1824,135009.81652194573
1825,130379.1127475179
1826,104359.83038497237
1827,103681.12936802075
1828,134523.41613983572
1829,114929.19523842166
1830,133555.25510529964
1831,148739.3132726893
1832,93534.5604607259
1833,141763.753648443
1834,130383.57676730194
1835,127366.35961094509
1836,131850.72360502998
1837,93048.68454496743
1838,125482.45316482073
1839,93732.11195471197
1840,151916.66906440517
1841,140513.60836481224
1842,87728.70986959118
1843,139718.3365410515
1844,138519.9715621241
1845,139093.7430122889
1846,151032.13676038137
1847,160954.80568745843
1848,59729.280195973326
1849,114298.33265939448
1850,123089.64872957535
1851,157234.2020311345
1852,128549.36339645695
1853,137752.04461574557
1854,164373.98431396487
1855,149789.60159651085
1856,223201.65350526286
1857,157751.9377820239
1858,143042.4161946021
1859,117485.99138382378
1860,161360.6377969195
1861,117974.5425900642
1862,270231.8097228257
1863,261241.47046348886
1864,261241.47046348886
1865,321406.8541458634
1866,332357.90983429673
1867,230779.981664382
1868,307748.07510034676
1869,203628.76288953348
1870,227672.52160448264
1871,237361.81163490823
1872,177172.57740102604
1873,227106.78801278403
1874,142529.43622845583
1875,193607.40231968736
1876,189689.05217105133
1877,214344.28630987188
1878,212541.06318868443
1879,131966.55113945898
1880,137484.78281368592
1881,241574.7642054987
1882,250158.91291841952
1883,196804.38840903318
1884,210906.9975940655
1885,245111.17400804796
1886,294382.462294982
1887,205453.0340965763
1888,264374.5544623807
1889,170505.31264352103
1890,128081.2672922668
1891,137846.68807961914
1892,106640.83468598386
1893,133666.9932065864
1894,134461.0342277185
1895,142163.30195284993
1896,120422.52934846595
1897,124952.74777273547
1898,114124.69562899902
1899,146301.15882413686
1900,137252.78331756
1901,170824.94001504156
1902,142714.79821778543
1903,215722.04660179708
1904,135062.99706611823
1905,187810.02875886663
1906,154584.05266491615
1907,198772.4797632857
1908,111481.27187482605
1909,137855.54886845703
1910,125600.49882927063
1911,202450.07629013332
1912,305003.3394869504
1913,149980.80580036665
1914,61072.9407361065
1915,347449.81503290357
1916,59217.84172131255
1917,246807.97944562355
1918,139322.01534085046
1919,168725.07860350917
1920,163647.89035923043
1921,436265.86498189974
1922,319175.6024038001
1923,209410.45762272406
1924,247201.26871935852
1925,205951.1416883556
1926,375567.6070286555
1927,142351.06512919822
1928,162305.7121972815
1929,121993.56717312163
1930,130513.21123840593
1931,144745.00428276596
1932,144166.15773710504
1933,177802.02210092588
1934,180661.58133602372
1935,173665.9529008929
1936,186133.24826617117
1937,175874.94803033865
1938,180338.5767959804
1939,239052.93792974073
1940,186319.42904061085
1941,167760.33549422192
1942,189650.99244353623
1943,198900.5175210354
1944,339066.6806349951
1945,368758.11872000684
1946,159582.8955349942
1947,318023.9890250628
1948,165196.01809134815
1949,238581.34506387386
1950,185675.02858276814
1951,251520.0581684464
1952,219599.8685121788
1953,167826.8774152571
1954,185312.24203724452
1955,132521.5057177161
1956,279934.50603428466
1957,160699.35712514
1958,307204.5251499335
1959,149067.61920382144
1960,115830.97254131493
1961,118672.4866969687
1962,97267.46402553919
1963,102716.91554708476
1964,108680.34048944298
1965,142690.6251064956
1966,140065.2626813107
1967,272141.236559686
1968,434668.4930419752
1969,387713.17036954156
1970,437727.26714816876
1971,444982.53722036304
1972,354733.22620537545
1973,260263.29170550467
1974,324211.7722526114
1975,443580.4455412244
1976,264188.1419552175
1977,364120.6123122889
1978,371714.83066250733
1979,332148.8650205995
1980,199921.23755780736
1981,343003.4419093024
1982,226922.71595655908
1983,206234.7674390426
1984,169189.2776091266
1985,213736.37170830756
1986,215809.37004639162
1987,173177.06146692712
1988,182017.5686085447
1989,192459.265538425
1990,213014.60344546085
1991,221456.93183941673
1992,205021.88433707383
1993,170919.38936897813
1994,229740.11952646592
1995,186520.9210455817
1996,255662.72797042568
1997,305736.57885094907
1998,339017.2402329255
1999,256162.32446471037
2000,313348.8025807024
2001,278846.94601532473
2002,241222.48445129665
2003,247456.48929951357
2004,259906.1866345476
2005,221769.69182016258
2006,218289.53215818937
2007,249401.6302228013
2008,210901.40623872017
2009,198418.8110011648
2010,196986.0240834056
2011,137787.5711388635
2012,176111.3111396394
2013,184211.94721757964
2014,189319.98146333158
2015,201192.01622295173
2016,200219.18456238855
2017,196332.0852113242
2018,128999.97199383698
2019,132670.774530195
2020,114645.61325733161
2021,108029.19357444328
2022,175996.95950482282
2023,142637.0708550681
2024,251842.8157157231
2025,357673.88672709063
2026,177707.46265673707
2027,157411.81888824163
2028,152773.80495899223
2029,167464.98944156177
2030,261320.37012696068
2031,213167.69475887503
2032,239622.82363725096
2033,254458.7916029676
2034,163426.3325826799
2035,201713.2605511996
2036,183769.69848192946
2037,188198.05359264638
2038,280675.8356831198
2039,216778.04079937495
2040,268627.71753253404
2041,285807.710215695
2042,196093.12297495242
2043,170403.58367562076
2044,157791.7653029086
2045,213101.10963047697
2046,141412.87605072992
2047,150927.98930176304
2048,134785.65009827132
2049,134935.99529945405
2050,175792.9531299175
2051,107100.82071131392
2052,127929.85627485983
2053,147376.55054708995
2054,80877.53702570441
2055,158194.6049002107
2056,143097.6330999456
2057,125040.04323365395
2058,235406.3523139136
2059,137734.12400459743
2060,168470.08593230223
2061,173434.59605357473
2062,134981.44321757823
2063,112425.7786708074
2064,144435.99876034923
2065,115635.81635522436
2066,165073.68640146023
2067,114780.45126897802
2068,137535.66555065522
2069,77958.80815403609
2070,107326.68071064049
2071,103502.8168465771
2072,131310.01415958523
2073,139879.59139545762
2074,175612.66408008037
2075,143791.18119291184
2076,119468.94136665574
2077,148051.40289058597
2078,127921.13202763197
2079,132061.8622297875
2080,115893.66338305772
2081,123392.31826915359
2082,121245.65976739001
2083,139794.72482125272
2084,111174.85872769664
2085,121169.50152940945
2086,103316.84644398653
2087,120721.4466649078
2088,105396.5542608939
2089,86173.5949016908
2090,127171.7022321108
2091,118198.24616048897
2092,130493.10775598486
2093,125577.79724419564
2094,115294.95205565129
2095,145453.69406080234
2096,82996.88277855003
2097,99502.84579946472
2098,149156.04004694935
2099,54858.22974239632
2100,86588.31240860555
2101,122087.71814083742
2102,125724.44856113753
2103,102726.88635325985
2104,124388.09165986924
2105,125736.79445290913
2106,76643.19819114362
2107,213096.10887294277
2108,114950.9275687267
2109,111323.98112314504
2110,131855.60946861113
2111,144009.94545202478
2112,140849.23031854266
2113,120013.26702138934
2114,117267.48771673645
2115,155638.97779765003
2116,118207.65490357619
2117,153290.00960565018
2118,119808.97049282766
2119,113820.058136287
2120,108576.06321438565
2121,85680.21336155575
2122,106946.44169810956
2123,90351.0874257487
2124,154836.29965702494
2125,121632.35741412529
2126,149107.89582826255
2127,146568.42348646765
2128,127202.84517160867
2129,93372.21333390642
2130,137685.99640327648
2131,144067.70050016482
2132,112846.10611778144
2133,122368.15809464909
2134,119254.11719623911
2135,94791.44996560866
2136,78142.58540431045
2137,115338.21668762318
2138,137778.25270940596
2139,149425.319737898
2140,138972.58282219863
2141,141792.65119261917
2142,131762.2117588006
2143,146668.26406732365
2144,128713.56675705146
2145,135583.61502013495
2146,146193.60656791265
2147,148120.89409240216
2148,123934.39181011134
2149,142518.87930826854
2150,207862.37531183288
2151,110860.33416957813
2152,170839.6996208592
2153,153157.5104099208
2154,113738.59392755237
2155,137358.17006173346
2156,251749.16226830374
2157,235673.08933273065
2158,236637.34436060977
2159,201058.9761962102
2160,172292.03831152525
2161,238145.98820609867
2162,371498.79187787016
2163,346209.2348361937
2164,235040.70612122814
2165,191959.14528411676
2166,145520.21165151184
2167,209821.0488666705
2168,202004.38865593533
2169,201459.60625463314
2170,220195.3008084364
2171,144695.60544002487
2172,133699.85521060452
2173,158967.25110003143
2174,232654.50855695707
2175,272830.97423145914
2176,306460.2915778239
2177,240190.06281444978
2178,206871.22029432803
2179,145623.55973510104
2180,213995.65222586418
2181,192807.2851569891
2182,226085.2434581218
2183,196127.43974152484
2184,128427.95326914206
2185,120359.62444278397
2186,147496.64544028812
2187,149811.90274261066
2188,153304.533668156
2189,214687.84423584028
2190,76373.37113867652
2191,81620.2427765782
2192,96228.24067380295
2193,84517.30870535946
2194,95652.64174519955
2195,117086.55733102719
2196,97879.96469717892
2197,124104.1556986204
2198,153704.807791177
2199,176698.94313499815
2200,139506.01192340453
2201,135146.17424898627
2202,183982.57872400372
2203,160687.82053781772
2204,181876.8664240365
2205,120847.11281547978
2206,129673.39051115022
2207,203555.36951943536
2208,236350.70513635824
2209,205666.19341738327
2210,114826.76351660627
2211,116163.53067579615
2212,115572.14375644898
2213,99245.9896127959
2214,134808.41413885084
2215,100829.91222388498
2216,147952.24212933457
2217,80296.84806945556
2218,73349.06214427529
2219,55547.43214935445
2220,72136.14296547533
2221,342898.17741854547
2222,275000.386685587
2223,316751.8070588268
2224,218757.383179168
2225,129793.00638418632
2226,194790.70495841384
2227,200688.3839903605
2228,266293.6239035377
2229,245215.07436059127
2230,152009.21534769595
2231,222411.18958920258
2232,178381.3872473467
2233,188306.8839590121
2234,245672.01725042867
2235,223677.3581186059
2236,272437.53758855525
2237,344273.67238641344
2238,207105.11536844895
2239,110195.6106293632
2240,159491.4045521354
2241,151179.00206263227
2242,128779.55034614111
2243,124518.32915322325
2244,102201.92774220316
2245,90464.08428271626
2246,146681.63186870827
2247,108279.22903174086
2248,124717.65951569006
2249,123774.0135830193
2250,136811.97945606845
2251,120412.49379769161
2252,178153.76922505244
2253,154051.70594747073
2254,173081.31233711957
2255,187539.32268161842
2256,181194.4599281786
2257,199206.41223853076
2258,164507.5348514208
2259,172382.4915571617
2260,150957.89531454202
2261,172929.39063711592
2262,202577.51986016214
2263,357488.95762825717
2264,460164.272147491
2265,163084.30478997144
2266,276664.427847454
2267,379668.0049756552
2268,401599.5086150512
2269,152249.752978755
2270,182622.44715884735
2271,220017.655559077
2272,202260.88203893477
2273,171072.3621959842
2274,179192.3909795702
2275,157503.06420317304
2276,186485.51130643502
2277,180992.59798112544
2278,142594.8146026743
2279,124777.18510641452
2280,117164.65251729293
2281,173790.40299530313
2282,192468.86010055896
2283,101433.31997421217
2284,111764.89310218673
2285,138613.23184226707
2286,126268.22522706374
2287,343953.1767214503
2288,278580.5144977591
2289,392988.63726560766
2290,444201.196866208
2291,323976.0614357963
2292,403398.7765507287
2293,476575.8044421384
2294,390924.2442948969
2295,462961.0395768238
2296,270019.8543710491
2297,302377.05836978555
2298,308464.55004821107
2299,364514.3596859382
2300,307754.19790822006
2301,279150.9146111904
2302,237232.9911927519
2303,232694.04156926647
2304,237905.49466345107
2305,189982.08940366717
2306,190455.33238906754
2307,192380.98408643846
2308,228866.38587100353
2309,277557.1417191481
2310,213066.10092523208
2311,198275.0355659265
2312,180900.16554054944
2313,178140.19793541334
2314,178385.01811752442
2315,174237.60741400553
2316,189576.38142132026
2317,189951.0304292639
2318,183065.965438149
2319,178315.5324875215
2320,183313.3603772005
2321,235968.27229203342
2322,177453.1030311277
2323,182010.78215318563
2324,163740.90669259822
2325,211824.1963258287
2326,169523.4635661881
2327,210726.68536577548
2328,219012.40500421057
2329,184865.2071368069
2330,178350.26345079922
2331,362902.8791497629
2332,377951.0303302287
2333,310945.65041353204
2334,256036.85592662435
2335,260844.02023833667
2336,325120.18302665633
2337,195307.44690362774
2338,262289.0790769974
2339,208793.50647920146
2340,374899.0659818683
2341,213247.4423838541
2342,228193.43531261897
2343,223280.53093732303
2344,215323.5115594751
2345,231174.87410210294
2346,203341.41105994827
2347,196432.07911234398
2348,227983.7307204575
2349,176447.3364128614
2350,275763.99790186563
2351,263887.1513048472
2352,248053.51536938496
2353,267902.13374384766
2354,127138.01876640989
2355,131969.8874377752
2356,160730.60891171594
2357,197270.80535176914
2358,195283.24391808425
2359,132527.74145438246
2360,121256.23114150435
2361,142587.46809654194
2362,274136.59710144677
2363,136014.40164090093
2364,147882.9138745885
2365,215871.41268142557
2366,189772.52159348296
2367,224890.81031510895
2368,210270.33625544125
2369,215260.58338831118
2370,170732.4083038014
2371,167665.67740846967
2372,179080.6194169091
2373,265914.24185087066
2374,298966.3878119367
2375,240743.1100647579
2376,284750.753828142
2377,339544.39294802886
2378,137441.23267299222
2379,194499.45618344395
2380,147846.58886910693
2381,166067.5928889204
2382,187402.10629482951
2383,207152.54205456065
2384,239758.08135823286
2385,157003.24008633886
2386,136926.48300747326
2387,137750.0995885605
2388,98095.90684574872
2389,132167.13431691565
2390,147043.36758255598
2391,144803.5654666108
2392,116012.24184247771
2393,157290.76939823892
2394,144854.87590993964
2395,199754.5702421714
2396,148777.5272891359
2397,209202.89700018414
2398,137912.04960201008
2399,63635.27927404931
2400,61415.675965802184
2401,113181.2611593717
2402,140848.4956431579
2403,135125.67556480426
2404,151323.92803877644
2405,158909.26125736604
2406,137721.65969525246
2407,122707.73253081531
2408,138847.78714534274
2409,130776.40766300197
2410,169503.88758063695
2411,121827.71993481819
2412,159542.40602584957
2413,135098.1550684256
2414,138920.1630953263
2415,130955.65953931138
2416,119829.6269602322
2417,125544.33151185303
2418,125960.87504105519
2419,134198.2279598051
2420,128451.56634702222
2421,149592.38506215412
2422,115959.11670842092
2423,116378.52134025448
2424,151185.84195731304
2425,208394.7920501674
2426,132133.4587904575
2427,141229.8025387777
2428,171927.53551183216
2429,112310.15336622304
2430,129527.23600531436
2431,107959.18610744186
2432,140850.59656704345
2433,141419.12387895802
2434,128862.7941014262
2435,149281.6444653824
2436,104148.15519281062
2437,103411.17757971499
2438,125747.28626126394
2439,111536.99963775465
2440,119852.06302575771
2441,96945.44577726584
2442,104908.29538510085
2443,126522.31918330457
2444,131319.77887424853
2445,87094.8933993799
2446,128837.95511697141
2447,181472.44661087508
2448,141652.02110793005
2449,109641.63080848343
2450,141611.5066109447
2451,127224.45635952437
2452,196038.72551663488
2453,98562.40652097587
2454,118272.02678619191
2455,116695.61057479428
2456,129433.55263397821
2457,121972.6276510479
2458,115710.99090791869
2459,112867.01180163052
2460,134665.86989505088
2461,116741.2133932817
2462,136858.71245340878
2463,114332.45050834704
2464,157582.7829283368
2465,133140.31905895876
2466,111277.2576197483
2467,131715.590572993
2468,87356.84566306481
2469,81915.07896868743
2470,182996.78226312695
2471,195465.30359795378
2472,166593.1241880804
2473,121330.81663983589
2474,84439.70262857308
2475,210460.97349931445
2476,113797.6513402003
2477,131004.38775958808
2478,153191.5097529786
2479,105710.71573855735
2480,150441.88720250098
2481,124251.86118920945
2482,132570.164623141
2483,115660.21811780203
2484,124967.5864706733
2485,126051.14400067822
2486,157880.41845451324
2487,197975.69867350918
2488,148045.84713942753
2489,147938.6797187765
2490,157651.8601642972
2491,98419.1514304682
2492,188184.0221402292
2493,153091.57138570104
2494,159644.95067076
2495,97411.10907529526
2496,235295.70934719342
2497,148334.29124967803
2498,115343.69501415532
2499,88815.37621174328
2500,132111.06881085967
2501,128850.54230934844
2502,145201.54526604203
2503,103818.91631947928
2504,175455.31299322128
2505,215117.58285812274
2506,255623.5682732071
2507,309668.1076876136
2508,255419.13420363696
2509,217145.92899684396
2510,216535.7222778983
2511,179031.2581061068
2512,209000.5273440963
2513,213647.46919022378
2514,233145.81080012541
2515,149639.68552576596
2516,171027.24624286251
2517,139137.16699992187
2518,146716.379972775
2519,222817.76509465947
2520,203014.29491775276
2521,192702.55460126945
2522,218995.84884228397
2523,125533.77166613998
2524,140449.6051368737
2525,149174.3052012851
2526,136429.8673109915
2527,117503.31141487998
2528,134450.56996088766
2529,124432.95711560808
2530,117421.66011012229
2531,237837.047744079
2532,225785.9392797064
2533,201512.07390030674
2534,234422.6990712474
2535,298379.2354546729
2536,232138.1884579983
2537,224015.98113873412
2538,185203.79923322436
2539,188443.591608103
2540,178661.72305336848
2541,178870.51391937176
2542,175275.943857209
2543,135898.47159638492
2544,122414.75554970576
2545,139249.25085074094
2546,136860.37072086122
2547,132050.83576661645
2548,155139.85904364573
2549,155324.38579746688
2550,269728.25139939896
2551,142846.74054240825
2552,118144.46870548141
2553,79848.99359641047
2554,109549.33376138879
2555,112658.4992345496
2556,101594.8140503042
2557,107976.46670585906
2558,135783.3984419381
2559,137641.67967941912
2560,135714.3591407886
2561,131001.67784434758
2562,129818.67002211153
2563,144476.10374956878
2564,184596.74402844318
2565,141633.58627374476
2566,172225.0490355222
2567,140240.83754274208
2568,193261.65171256446
2569,192594.05545783273
2570,116321.4715156682
2571,195147.23466046696
2572,146800.8710584203
2573,220483.23806768595
2574,254218.57702780032
2575,124447.07716273286
2576,117591.51613230212
2577,147058.88468143358
2578,89493.38658883207
2579,69187.64480798652
2580,113857.93475986099
2581,109721.11049640333
2582,107247.79622439045
2583,281328.05517132353
2584,173510.6273425891
2585,197689.82168086653
2586,220239.95333507052
2587,203252.51666347234
2588,134933.13955428096
2589,149739.0799847727
2590,212972.27502175613
2591,212111.32685062743
2592,219230.73835857506
2593,250663.5479235923
2594,171097.4222045037
2595,189903.06340207913
2596,334771.3463237543
2597,193194.57236661564
2598,282196.26468569296
2599,314234.41233008436
2600,139645.354753037
2601,150577.37818041703
2602,84643.47225494195
2603,89471.2184860509
2604,89278.79101768196
2605,82811.30085337731
2606,154460.30236277782
2607,198838.63063603244
2608,205882.1248354252
2609,163014.2049901754
2610,111281.26802505254
2611,125203.45555130369
2612,153813.77720137354
2613,133332.8986498237
2614,123927.423790621
2615,147121.40478476312
2616,140075.77041540013
2617,179616.7109814831
2618,195313.3243601268
2619,195012.6604719187
2620,180335.5859296478
2621,179811.5365938267
2622,181047.39691604383
2623,229735.03196228296
2624,308298.0977003938
2625,294340.4225185346
2626,167166.26887789372
2627,154608.26587372692
2628,449350.5457580733
2629,497114.67120024574
2630,341539.6284779849
2631,452879.5017895489
2632,415942.7683071271
2633,306478.32281440415
2634,417117.4051096301
2635,157154.8752765285
2636,179064.76109187718
2637,163515.08758729644
2638,249588.57762990627
2639,183446.79528627137
2640,152003.6862155526
2641,107080.42036326387
2642,197951.36675152654
2643,106664.40859481356
2644,131281.2990361294
2645,107600.88786927055
2646,93734.52750029501
2647,99639.81347937345
2648,142084.7470515555
2649,139223.08736148523
2650,137879.03469390492
2651,148355.78419812143
2652,400687.5051156372
2653,261695.695849053
2654,262677.3447010385
2655,393083.8339252081
2656,313628.1450164761
2657,324814.0581008969
2658,294904.7520361782
2659,283633.6549082145
2660,348178.7732171687
2661,317203.99290728284
2662,338506.1921203571
2663,271586.006403827
2664,270584.87658773473
2665,317032.9684781898
2666,291444.21336420975
2667,168477.24054043883
2668,180883.7581123022
2669,184543.10795799913
2670,270238.1959652651
2671,181917.94390197351
2672,188008.45808442007
2673,206780.36563232268
2674,206277.43914132012
2675,170325.48735255617
2676,188863.20431384532
2677,192719.7398217875
2678,251082.91752869263
2679,261178.63205633097
2680,274958.235572971
2681,396886.98262403184
2682,313615.6818597897
2683,515545.45543224714
2684,301925.53143401974
2685,337152.30081605865
2686,248395.5836512645
2687,289705.1957156139
2688,213895.97254307693
2689,199067.77729719746
2690,392188.22721376317
2691,196372.5464835042
2692,129255.70440023148
2693,198230.4646298359
2694,125919.41890150683
2695,193680.84610187696
2696,184743.41845586628
2697,193630.85538856452
2698,194323.9398167043
2699,181602.0756789593
2700,165806.92000728537
2701,160004.70917004716
2702,118241.84373653526
2703,128518.38967295935
2704,143427.0733496075
2705,122899.46435326347
2706,113899.55911040097
2707,127270.90359752103
2708,132610.70036104822
2709,106177.65217456521
2710,125423.06652494831
2711,295283.0903205418
2712,366455.26106350555
2713,169152.86686675448
2714,154064.3167135012
2715,166819.15008577608
2716,151692.80165945602
2717,182016.14799749432
2718,223830.96584818637
2719,159345.1777955879
2720,162788.8808626737
2721,138665.8425135553
2722,164581.84407342912
2723,144678.46739078773
2724,129757.95473951063
2725,137117.21353457394
2726,149076.30383767886
2727,167823.2716426709
2728,165957.98887284016
2729,146938.20212860097
2730,146237.38782207482
2731,124201.80504712941
2732,126542.15176191552
2733,161729.46313577372
2734,140627.21437623198
2735,136622.23716686093
